Id,SalePrice
1893,129890.44350000002
1894,122985.4035
1895,130666.248
1896,133261.758
1897,121699.61850000001
1898,110493.97350000001
1899,161431.37099999998
1900,157697.24700000003
1901,183741.765
1902,146869.9935
1903,216773.9685
1904,144894.7005
1905,209308.36200000002
1906,173146.31399999998
1907,217428.2025
1908,106354.341
1909,133737.09
1910,114225.05400000002
1911,229058.772
1912,306127.71300000005
1913,137592.8145
1914,56637.591
1915,320932.72500000003
1916,69982.2045
1917,247361.256
1918,141213.0075
1919,182161.1295
1920,159316.56
1921,382662.73500000004
1922,313455.18750000006
1923,221770.452
1924,227524.926
1925,203473.803
1926,388234.76100000006
1927,129564.37950000001
1928,150690.31800000003
1929,130305.051
1930,137441.94150000002
1931,149265.4365
1932,144411.354
1933,187328.3535
1934,186292.29600000003
1935,182201.0565
1936,196974.36
1937,185777.21850000002
1938,172251.9855
1939,227779.54200000002
1940,192115.74000000002
1941,174147.34050000002
1942,185599.5675
1943,201830.79450000002
1944,361315.4175
1945,369777.564
1946,139581.948
1947,279656.097
1948,166939.21950000004
1949,251904.7875
1950,178805.8005
1951,243560.0805
1952,209436.25050000002
1953,162142.635
1954,177337.38150000002
1955,142061.4075
1956,278375.72550000006
1957,153209.142
1958,299581.8405
1959,143024.65800000002
1960,114937.911
1961,129381.384
1962,100032.12750000002
1963,106966.2555
1964,113774.739
1965,149162.6715
1966,135576.8745
1967,297934.83900000004
1968,430936.27499999997
1969,380348.5455
1970,412445.478
1971,448131.42000000004
1972,381702.324
1973,275656.608
1974,310059.65400000004
1975,497123.0655
1976,267938.22750000004
1977,339471.615
1978,335441.157
1979,343666.8975
1980,210704.6865
1981,334559.60850000003
1982,230431.8045
1983,217539.05250000002
1984,174667.75050000002
1985,227643.31350000002
1986,214821.168
1987,198875.07900000003
1988,179693.4105
1989,197596.464
1990,215064.9915
1991,245816.538
1992,206278.287
1993,174247.59900000002
1994,226000.15800000002
1995,184751.12099999998
1996,245707.17150000003
1997,308510.319
1998,317554.6755
1999,258375.339
2000,312092.8665
2001,274693.407
2002,239771.5395
2003,274391.02950000006
2004,286901.3535
2005,221828.001
2006,228486.82650000002
2007,256991.60850000003
2008,237820.15050000002
2009,210222.08849999998
2010,200355.7365
2011,154576.8315
2012,184997.56800000003
2013,182056.554
2014,187046.565
2015,208376.36250000002
2016,197932.7895
2017,194894.40750000003
2018,125936.7765
2019,140590.7445
2020,109824.0705
2021,106108.7025
2022,186409.60950000002
2023,146912.4855
2024,251728.10700000002
2025,362348.89200000005
2026,175540.863
2027,177263.37300000002
2028,162743.364
2029,177158.928
2030,273071.634
2031,223972.65149999998
2032,238071.6765
2033,267124.353
2034,182455.34850000002
2035,217399.548
2036,207792.95700000002
2037,220866.765
2038,335931.3975000001
2039,221081.85450000002
2040,257185.93050000002
2041,291803.33999999997
2042,211156.0575
2043,172912.13700000002
2044,164256.2925
2045,216749.958
2046,144742.3875
2047,152164.1985
2048,142285.1325
2049,138884.95200000002
2050,172415.37300000002
2051,105125.2395
2052,121792.69350000001
2053,148318.566
2054,88776.7065
2055,158058.42450000002
2056,147832.3635
2057,113891.055
2058,216254.799
2059,137664.99000000002
2060,176506.02000000002
2061,168360.861
2062,134522.35950000002
2063,113889.26250000001
2064,144293.4435
2065,122416.49550000002
2066,160680.3765
2067,114118.401
2068,139992.579
2069,85266.06150000001
2070,122489.16
2071,90866.82600000002
2072,143335.93500000003
2073,140293.93050000002
2074,184294.8645
2075,144475.41600000003
2076,121384.24500000001
2077,165688.10700000002
2078,132488.4645
2079,132755.685
2080,120061.43549999999
2081,133947.04200000002
2082,128657.7405
2083,150148.60650000002
2084,106479.012
2085,120614.376
2086,111594.46500000001
2087,121763.229
2088,104072.18400000001
2089,73255.134
2090,136443.105
2091,128093.04750000002
2092,122731.9425
2093,128713.72350000001
2094,104951.454
2095,154863.5625
2096,78342.441
2097,94826.60100000001
2098,144721.206
2099,57548.158500000005
2100,76710.15450000002
2101,124128.98550000001
2102,126549.4155
2103,108412.1355
2104,132242.913
2105,128874.723
2106,69073.611
2107,195833.3775
2108,115933.095
2109,104801.4675
2110,136067.63850000003
2111,146787.27750000003
2112,150711.2265
2113,129489.8025
2114,123001.22550000002
2115,164432.31450000004
2116,122433.00450000002
2117,151426.00050000002
2118,129573.603
2119,115563.195
2120,113088.7035
2121,105365.571
2122,122764.84350000002
2123,82117.51800000001
2124,158593.9725
2125,127688.19900000001
2126,143983.8225
2127,173094.789
2128,130942.57500000001
2129,87489.1605
2130,142774.7715
2131,129150.29400000001
2132,119683.5105
2133,121345.5945
2134,126324.69600000001
2135,89295.51150000001
2136,81736.1985
2137,104482.0245
2138,138106.545
2139,149140.78350000002
2140,138393.768
2141,155985.47100000002
2142,127613.45250000001
2143,150110.04
2144,125150.32500000001
2145,134234.89800000002
2146,167476.131
2147,139428.02850000001
2148,131683.0155
2149,145100.10450000002
2150,226552.2915
2151,109111.5135
2152,194462.09250000003
2153,160267.90350000001
2154,104745.25200000001
2155,143644.9365
2156,260935.44300000003
2157,227835.4725
2158,221998.5015
2159,212044.2405
2160,186839.5545
2161,245900.64750000002
2162,414658.3545
2163,348879.204
2164,245422.1685
2165,199098.228
2166,153656.7735
2167,214069.6845
2168,201973.23750000005
2169,200781.62850000002
2170,223817.3505
2171,153331.48350000003
2172,131186.2605
2173,168699.0945
2174,228905.79600000003
2175,304987.3425
2176,311204.9175
2177,238169.62800000003
2178,208285.79700000002
2179,144320.07450000002
2180,226368.60300000003
2181,195652.7985
2182,237506.09550000002
2183,199550.4345
2184,120749.73300000001
2185,121823.07900000001
2186,147943.5465
2187,151231.12200000003
2188,152833.716
2189,255891.39000000004
2190,83596.96650000001
2191,83403.43500000001
2192,94000.6365
2193,106689.6105
2194,101822.9535
2195,110586.36450000001
2196,94277.9235
2197,122098.3905
2198,165186.9555
2199,185181.15000000002
2200,152480.3385
2201,148749.4755
2202,216456.56550000003
2203,135715.701
2204,188104.94700000001
2205,127515.53400000001
2206,144109.101
2207,224848.65900000004
2208,256051.7265
2209,257145.07799999998
2210,114208.99200000001
2211,112339.43100000001
2212,114008.274
2213,106611.25800000002
2214,139000.07400000002
2215,95955.3945
2216,142981.08000000002
2217,66494.6655
2218,79402.38900000001
2219,71351.8725
2220,75447.9405
2221,320646.49950000003
2222,282071.9625
2223,298360.329
2224,216472.73400000003
2225,123625.254
2226,182991.483
2227,193129.6245
2228,270719.625
2229,270783.789
2230,166306.96050000002
2231,224591.00400000002
2232,178641.0075
2233,177506.328
2234,227887.449
2235,209985.642
2236,277871.835
2237,335647.94700000004
2238,189430.04400000002
2239,114421.551
2240,159254.2755
2241,155420.27250000002
2242,122015.0565
2243,132136.00950000001
2244,102337.236
2245,96913.22850000001
2246,139862.2335
2247,112853.76000000001
2248,124767.35250000001
2249,119252.72850000001
2250,132188.76750000002
2251,108869.0775
2252,166486.7895
2253,154197.67650000003
2254,182371.401
2255,190094.31
2256,184131.33150000003
2257,205970.9055
2258,160663.77000000002
2259,176321.745
2260,145155.5775
2261,185217.948
2262,197909.1495
2263,380523.4305
2264,517687.23750000005
2265,159126.2145
2266,316594.623
2267,379219.25100000005
2268,405036.441
2269,143778.189
2270,196304.367
2271,206660.88900000002
2272,188130.1245
2273,160979.72100000002
2274,176819.964
2275,164552.07450000002
2276,194743.44
2277,183540.066
2278,141108.6735
2279,121254.0075
2280,119709.2415
2281,171997.69050000003
2282,182380.9095
2283,107088.91200000001
2284,114677.88
2285,137961.9705
2286,120504.4785
2287,359027.04600000003
2288,285156.4155
2289,401719.827
2290,447077.94450000004
2291,321418.6545
2292,463719.348
2293,455274.402
2294,413229.765
2295,468248.13450000004
2296,304850.5725
2297,320557.20300000004
2298,335738.979
2299,363411.53550000006
2300,339708.27
2301,313156.6815
2302,265992.048
2303,259465.2045
2304,266084.088
2305,203428.008
2306,201260.499
2307,212115.4215
2308,245384.31300000002
2309,293688.3975
2310,228958.73400000003
2311,203186.08200000002
2312,193152.8325
2313,190224.7935
2314,178435.923
2315,198617.4465
2316,203649.339
2317,197752.584
2318,201394.3575
2319,199248.83250000002
2320,196318.89600000004
2321,235562.38650000002
2322,194202.17849999998
2323,192010.08000000002
2324,180401.13450000001
2325,237798.7275
2326,175525.1925
2327,206554.701
2328,225652.29
2329,192627.51
2330,185491.5795
2331,362308.6980000001
2332,358271.7675
2333,314387.01300000004
2334,250425.924
2335,248200.1085
2336,311873.148
2337,205367.5665
2338,278815.80600000004
2339,227154.5775
2340,402949.155
2341,233077.0995
2342,254331.75900000002
2343,241496.9805
2344,229415.74650000004
2345,249830.09850000002
2346,227644.812
2347,212220.54750000004
2348,256557.26400000002
2349,191919.222
2350,307744.3275
2351,273316.386
2352,266661.891
2353,246237.5805
2354,150808.59300000002
2355,153483.7305
2356,153334.293
2357,204508.164
2358,194798.15550000002
2359,127013.67
2360,118297.30500000001
2361,148142.3535
2362,268269.2085
2363,133226.9715
2364,152965.22850000003
2365,218176.35900000003
2366,203887.944
2367,246931.16100000002
2368,226874.94
2369,247184.409
2370,176339.15400000004
2371,175154.8605
2372,192655.06949999998
2373,283773.50100000005
2374,313524.4245
2375,244317.3825
2376,260922.76500000004
2377,311753.106
2378,148314.1455
2379,200301.75149999998
2380,145265.44350000002
2381,168717.99599999998
2382,203453.7345
2383,202814.28900000002
2384,248806.749
2385,157611.48750000002
2386,137732.202
2387,133018.7595
2388,97804.818
2389,121120.614
2390,147555.85650000002
2391,146038.374
2392,116344.77600000001
2393,167539.893
2394,141985.338
2395,203959.722
2396,145149.94199999998
2397,227117.50950000001
2398,137550.99300000002
2399,61371.135
2400,62151.5505
2401,121292.36250000002
2402,139834.05450000003
2403,138268.9095
2404,154004.4525
2405,165001.2525
2406,141108.015
2407,128974.52100000001
2408,147889.00650000002
2409,127287.5085
2410,159927.8385
2411,118845.4035
2412,160194.76800000004
2413,133705.4055
2414,142583.25900000002
2415,131888.80200000003
2416,126836.0295
2417,134862.49500000002
2418,135327.657
2419,139514.4645
2420,128995.72649999999
2421,142562.44650000002
2422,115537.155
2423,119297.83050000001
2424,159112.992
2425,184276.5465
2426,137619.43800000002
2427,134552.5995
2428,177060.96300000002
2429,118246.6815
2430,130163.088
2431,103914.55799999999
2432,148503.7695
2433,153089.98650000003
2434,137767.7685
2435,153093.12300000002
2436,108470.55750000001
2437,111448.4265
2438,130127.23650000001
2439,104877.04350000001
2440,123864.81000000001
2441,98814.11700000001
2442,95212.44750000001
2443,122649.43350000001
2444,135552.9675
2445,96360.40650000001
2446,146488.212
2447,172264.47
2448,134296.42200000002
2449,119550.6045
2450,149846.51700000002
2451,119431.125
2452,205234.3245
2453,92299.39800000002
2454,116011.29750000002
2455,132683.3295
2456,144310.75650000002
2457,145644.41700000002
2458,126204.23550000001
2459,114838.323
2460,147182.75100000002
2461,131297.3475
2462,146592.597
2463,133696.75500000003
2464,178138.64250000002
2465,144172.8195
2466,123397.14000000001
2467,128324.9565
2468,85876.97700000001
2469,80648.4375
2470,188377.8375
2471,206346.94650000002
2472,164485.827
2473,119043.76500000001
2474,90968.6325
2475,217489.683
2476,122334.2715
2477,131037.98550000001
2478,151627.44300000003
2479,104189.274
2480,162617.958
2481,118267.7535
2482,130209.06000000001
2483,116785.242
2484,128391.024
2485,128063.98950000001
2486,153478.2
2487,181307.94900000002
2488,170486.8905
2489,147546.80550000002
2490,150920.6085
2491,91007.346
2492,192882.64950000003
2493,150685.1895
2494,149843.80200000003
2495,79557.315
2496,251154.252
2497,151904.96250000002
2498,120541.5
2499,85859.571
2500,128230.63950000002
2501,135446.9445
2502,155839.06350000002
2503,100733.1735
2504,177206.361
2505,222152.76450000002
2506,261762.777
2507,299205.13200000004
2508,265043.52300000004
2509,233382.43949999998
2510,232295.59500000003
2511,186579.73200000002
2512,220961.247
2513,223561.28400000004
2514,256920.3345
2515,150069.18
2516,179718.16350000002
2517,144332.93850000002
2518,149906.57700000002
2519,228587.53500000003
2520,218814.8985
2521,188296.5195
2522,221983.923
2523,114798.588
2524,134915.373
2525,155503.35600000003
2526,133841.19600000003
2527,115692.89700000001
2528,134183.364
2529,131784.417
2530,118037.76150000002
2531,254587.22850000003
2532,225987.31650000002
2533,200613.5055
2534,223748.3805
2535,298081.51800000004
2536,242877.59700000004
2537,223361.12100000004
2538,197360.07450000002
2539,207432.972
2540,192187.4895
2541,197046.8685
2542,184434.02550000002
2543,120668.838
2544,123149.03400000001
2545,147890.16
2546,117235.33350000001
2547,132112.20750000002
2548,149413.6665
2549,175861.989
2550,451268.7825
2551,148747.45950000003
2552,132606.603
2553,75671.1345
2554,101856.3225
2555,131489.007
2556,104951.4825
2557,107698.647
2558,161582.298
2559,143267.1525
2560,158038.56900000002
2561,137604.03000000003
2562,140952.1575
2563,151935.44550000003
2564,208972.7145
2565,140556.861
2566,177333.669
2567,145749.336
2568,203835.04650000003
2569,219776.92350000003
2570,110082.2685
2571,192374.17500000002
2572,138455.178
2573,219819.1215
2574,273346.1055
2575,128045.36250000002
2576,118208.92050000001
2577,136871.991
2578,81392.955
2579,67968.55200000001
2580,112353.0375
2581,115621.12800000001
2582,108671.32800000002
2583,316353.4965
2584,170304.093
2585,183549.63150000002
2586,217085.322
2587,193144.43550000002
2588,144297.366
2589,146856.015
2590,201441.48450000005
2591,224419.092
2592,235635.64200000005
2593,266901.402
2594,179948.63400000002
2595,190963.03350000002
2596,297441.0
2597,181071.783
2598,274269.819
2599,315643.20900000003
2600,144161.622
2601,146721.603
2602,84389.478
2603,93187.68900000001
2604,89943.876
2605,76192.827
2606,147111.2625
2607,185911.242
2608,204043.5735
2609,173515.98750000002
2610,113218.497
2611,115885.54200000002
2612,162613.7175
2613,132373.71300000002
2614,124360.4865
2615,157486.40850000002
2616,147292.20750000002
2617,174485.34000000003
2618,182927.217
2619,182462.037
2620,194056.22400000002
2621,173407.58250000002
2622,181738.58100000003
2623,263436.50549999997
2624,362781.054
2625,285562.8375
2626,173186.5725
2627,163460.805
2628,473544.82500000007
2629,444596.343
2630,367403.73150000005
2631,480380.385
2632,421605.46350000007
2633,318689.862
2634,416499.83700000006
2635,156607.956
2636,176668.85550000003
2637,170649.855
2638,269304.684
2639,195030.2655
2640,154947.81
2641,107268.648
2642,194058.198
2643,98142.5925
2644,128335.26000000001
2645,110340.144
2646,95511.17250000002
2647,102852.8925
2648,149980.566
2649,152088.0735
2650,135748.134
2651,143418.38700000002
2652,412461.24750000006
2653,254080.13400000002
2654,276039.64050000004
2655,399567.4155
2656,321777.73050000006
2657,350254.19700000004
2658,308219.67150000005
2659,296763.2025
2660,360562.83150000003
2661,346178.10750000004
2662,334348.5945
2663,291981.01800000004
2664,286647.591
2665,343113.41250000003
2666,289116.939
2667,181322.55000000002
2668,196669.8765
2669,194451.07499999998
2670,264266.6325
2671,203790.2895
2672,217641.15600000002
2673,209178.63150000002
2674,199474.9635
2675,185737.5645
2676,197643.693
2677,194989.10850000003
2678,268156.2195
2679,274566.02400000003
2680,275977.72500000003
2681,385848.14550000004
2682,302700.3255
2683,453386.68500000006
2684,304881.43200000003
2685,318156.789
2686,256288.63350000003
2687,333744.9405
2688,223799.42700000003
2689,215405.361
2690,461551.00350000005
2691,205646.57100000003
2692,152339.1135
2693,211614.8655
2694,147120.4455
2695,211167.858
2696,201941.67150000003
2697,191304.3825
2698,189096.3135
2699,173802.6
2700,161157.53100000002
2701,154506.231
2702,110736.111
2703,117895.54650000001
2704,138259.701
2705,116011.10250000002
2706,112746.312
2707,125949.705
2708,133624.75650000002
2709,102443.32650000001
2710,127406.6385
2711,272515.389
2712,346518.255
2713,173976.9765
2714,154449.76200000002
2715,179071.58250000002
2716,138849.222
2717,201250.54950000002
2718,224881.8225
2719,158613.339
2720,173833.119
2721,134536.7565
2722,169429.67400000003
2723,141578.4615
2724,127453.821
2725,131559.7275
2726,164080.7925
2727,187542.71550000002
2728,174499.581
2729,154590.8505
2730,149256.22950000002
2731,133648.33500000002
2732,137016.279
2733,158564.526
2734,146008.9095
2735,140220.65850000002
2736,141595.85700000002
2737,120375.82650000001
2738,134465.352
2739,162478.464
2740,135869.5485
2741,150720.03
2742,156836.75100000002
2743,163837.46100000004
2744,164999.49300000002
2745,139427.53650000002
2746,138887.16
2747,144944.60700000002
2748,119727.23400000001
2749,133878.6585
2750,137862.342
2751,142273.0785
2752,191177.2545
2753,143946.636
2754,213062.0685
2755,138096.47100000002
2756,96840.147
2757,68624.7405
2758,87194.64000000001
2759,166112.3985
2760,129248.1225
2761,148394.211
2762,145551.8715
2763,183526.7325
2764,145032.78900000002
2765,292202.568
2766,140532.6735
2767,92113.28100000002
2768,133298.505
2769,134559.5205
2770,139782.3945
2771,113665.2555
2772,114437.89950000001
2773,167637.8475
2774,155100.924
2775,129182.1315
2776,134913.42150000003
2777,155626.18500000003
2778,96456.71399999999
2779,130971.27000000002
2780,96999.64650000002
2781,98804.5635
2782,101299.86750000001
2783,105677.92500000002
2784,122445.174
2785,143695.6275
2786,65626.011
2787,133672.8615
2788,75566.667
2789,180702.21000000002
2790,93786.33750000001
2791,113592.495
2792,58449.00600000001
2793,159989.217
2794,108783.6615
2795,130047.4155
2796,101270.4105
2797,197211.555
2798,116014.1505
2799,109480.71750000001
2800,57856.39200000001
2801,106336.99650000001
2802,135549.75300000003
2803,160200.5625
2804,131734.08750000002
2805,103608.2415
2806,77458.3215
2807,172622.571
2808,151183.899
2809,134658.0615
2810,130063.128
2811,159241.21050000002
2812,161967.52950000003
2813,146650.0125
2814,153713.55
2815,103548.76199999999
2816,243435.27900000004
2817,159402.03300000002
2818,142509.97350000002
2819,171104.496
2820,141411.609
2821,116771.58600000001
2822,212322.1995
2823,302460.669
2824,173429.847
2825,146638.04100000003
2826,133497.456
2827,138536.6295
2828,212644.26150000002
2829,219581.35650000002
2830,240676.359
2831,188299.9635
2832,264580.62450000003
2833,297153.81
2834,228957.2895
2835,231499.80000000002
2836,204182.712
2837,154422.7695
2838,149484.513
2839,178221.71850000002
2840,205683.387
2841,208276.49700000003
2842,228437.44950000005
2843,150167.508
2844,169864.116
2845,123958.60950000002
2846,214072.7865
2847,208771.212
2848,205081.26899999997
2849,201153.1005
2850,275596.89300000004
2851,222769.4595
2852,232836.43800000002
2853,231518.25149999998
2854,145434.83250000002
2855,198487.05900000004
2856,215609.57400000002
2857,201479.34000000003
2858,216923.7315
2859,124067.18250000001
2860,128440.1985
2861,120522.52050000001
2862,191560.7805
2863,131063.1345
2864,229383.97950000002
2865,153008.364
2866,148029.219
2867,95977.35
2868,99288.47850000001
2869,112934.1
2870,116018.09700000001
2871,81891.06
2872,54687.622500000005
2873,98427.96300000002
2874,150757.44300000003
2875,119953.599
2876,167388.16800000003
2877,155918.30550000002
2878,182346.96600000001
2879,150259.06650000002
2880,109551.054
2881,160774.31399999998
2882,197326.866
2883,202438.7115
2884,211354.85700000005
2885,190539.954
2886,235065.759
2887,91897.9785
2888,141341.022
2889,52191.723
2890,76367.106
2891,133685.097
2892,49099.6515
2893,81748.6095
2894,56899.342500000006
2895,353322.321
2896,288085.4595
2897,202084.22100000002
2898,138878.44650000002
2899,201266.712
2900,153574.25400000002
2901,198026.6805
2902,182266.02150000003
2903,337489.521
2904,345584.9865
2905,96986.18100000001
2906,195420.825
2907,106009.24800000002
2908,130004.6955
2909,143447.3445
2910,73510.18350000001
2911,84125.103
2912,145221.855
2913,87696.096
2914,73794.1845
2915,82825.80600000001
2916,85682.7045
2917,168756.61200000002
2918,118606.1655
